filename,width,height,class,xmin,ymin,xmax,ymax
TCGA-76-6191-63.jpg,240,240,glioma,88,141,161,183
TCGA-76-6193-70.jpg,240,240,glioma,78,133,137,179
TCGA-76-6193-75.jpg,240,240,glioma,80,134,132,175
TCGA-76-6193-63.jpg,240,240,glioma,84,132,144,182
TCGA-76-6193-77.jpg,240,240,glioma,80,135,131,169
TCGA-76-6280-76.jpg,240,240,glioma,84,137,142,179
TCGA-76-6280-72.jpg,240,240,glioma,92,140,139,179
TCGA-76-6282-76.jpg,240,240,glioma,41,104,129,173
TCGA-76-6282-79.jpg,240,240,glioma,39,103,130,173
TCGA-76-6282-80.jpg,240,240,glioma,39,102,130,173
TCGA-76-6285-74.jpg,240,240,glioma,137,137,174,174
TCGA-76-6285-78.jpg,240,240,glioma,142,139,169,174
TCGA-76-6285-67.jpg,240,240,glioma,130,136,179,174
TCGA-76-6285-82.jpg,240,240,glioma,139,137,163,174
TCGA-76-6656-71.jpg,240,240,glioma,123,123,198,171
TCGA-76-6656-68.jpg,240,240,glioma,124,123,196,170
TCGA-76-6656-79.jpg,240,240,glioma,119,118,198,175
TCGA-76-6661-81.jpg,240,240,glioma,87,53,187,114
TCGA-76-6661-90.jpg,240,240,glioma,97,55,181,108
TCGA-76-6662-69.jpg,240,240,glioma,133,59,178,105
TCGA-76-6662-67.jpg,240,240,glioma,135,60,176,104
TCGA-76-6663-79.jpg,240,240,glioma,48,68,111,140
TCGA-76-6663-87.jpg,240,240,glioma,48,70,112,138
TCGA-76-6664-90.jpg,240,240,glioma,64,66,130,128
2013_pat0001-73.jpg,240,240,glioma,116,86,149,123
2013_pat0001-72.jpg,240,240,glioma,115,86,150,124
2013_pat0001-69.jpg,240,240,glioma,111,85,154,127
2013_pat0002-79.jpg,240,240,glioma,48,95,134,178
2013_pat0002-75.jpg,240,240,glioma,49,96,134,177
2013_pat0002-86.jpg,240,240,glioma,48,90,136,176
2013_pat0004-77.jpg,240,240,glioma,101,137,171,182
2013_pat0008-74.jpg,240,240,glioma,54,66,92,102
2013_pat0008-69.jpg,240,240,glioma,55,66,90,105
2013_pat0011-77.jpg,240,240,glioma,93,134,150,170
2013_pat0011-82.jpg,240,240,glioma,95,131,152,169
2013_pat0012-90.jpg,240,240,glioma,96,135,138,178
2013_pat0012-92.jpg,240,240,glioma,92,133,141,177
2013_pat0013-65.jpg,240,240,glioma,90,143,161,188
2013_pat0014-65.jpg,240,240,glioma,130,66,161,89
2013_pat0015-74.jpg,240,240,glioma,60,126,86,151
2013_pat0015-82.jpg,240,240,glioma,49,123,95,155
2013_pat0015-85.jpg,240,240,glioma,50,123,95,155
tcia_pat101-79.jpg,240,240,glioma,64,62,110,103
tcia_pat101-85.jpg,240,240,glioma,56,61,111,112
tcia_pat103-67.jpg,240,240,glioma,67,114,156,173
tcia_pat103-82.jpg,240,240,glioma,62,97,167,179
tcia_pat103-83.jpg,240,240,glioma,60,97,167,178
tcia_pat109-69.jpg,240,240,glioma,72,64,159,124
tcia_pat141-82.jpg,240,240,glioma,56,61,125,144
tcia_pat152-80.jpg,240,240,glioma,86,68,142,111
tcia_pat152-79.jpg,240,240,glioma,85,68,143,122
tcia_pat152-88.jpg,240,240,glioma,94,76,138,125
tcia_pat175-92.jpg,240,240,glioma,76,60,162,125
tcia_pat202-78.jpg,240,240,glioma,59,71,150,128
tcia_pat202-69.jpg,240,240,glioma,61,67,157,125
tcia_pat202-66.jpg,240,240,glioma,62,65,153,124
tcia_pat241-75.jpg,240,240,glioma,89,120,178,181
tcia_pat241-70.jpg,240,240,glioma,87,117,177,181
tcia_pat249-69.jpg,240,240,glioma,87,116,144,179
tcia_pat249-72.jpg,240,240,glioma,88,134,138,177
tcia_pat249-73.jpg,240,240,glioma,88,134,137,176
tcia_pat249-76.jpg,240,240,glioma,89,137,134,176
tcia_pat249-81.jpg,240,240,glioma,89,146,129,172
tcia_pat254-78.jpg,240,240,glioma,86,57,183,117
tcia_pat254-81.jpg,240,240,glioma,89,57,179,117
tcia_pat254-69.jpg,240,240,glioma,84,55,188,121
tcia_pat255-86.jpg,240,240,glioma,61,91,185,159
tcia_pat255-72.jpg,240,240,glioma,65,100,195,173
tcia_pat255-90.jpg,240,240,glioma,63,92,184,155
tcia_pat261-73.jpg,240,240,glioma,64,62,128,123
tcia_pat266-75.jpg,240,240,glioma,60,122,95,146
tcia_pat266-78.jpg,240,240,glioma,58,121,91,147
tcia_pat266-80.jpg,240,240,glioma,59,122,95,147
tcia_pat276-69.jpg,240,240,glioma,49,86,114,123
tcia_pat276-80.jpg,240,240,glioma,46,87,109,134
tcia_pat298-77.jpg,240,240,glioma,89,55,169,109
tcia_pat307-75.jpg,240,240,glioma,94,65,145,99
tcia_pat307-70.jpg,240,240,glioma,90,61,151,99
tcia_pat307-69.jpg,240,240,glioma,90,61,151,99
tcia_pat307-66.jpg,240,240,glioma,88,60,157,101
tcia_pat312-83.jpg,240,240,glioma,121,73,166,114
tcia_pat325-78.jpg,240,240,glioma,43,91,122,135
tcia_pat330-73.jpg,240,240,glioma,104,80,171,159
tcia_pat330-68.jpg,240,240,glioma,102,76,168,159
tcia_pat346-71.jpg,240,240,glioma,102,144,154,182
tcia_pat346-83.jpg,240,240,glioma,98,128,166,182
tcia_pat354-58.jpg,240,240,glioma,134,160,165,183
tcia_pat387-77.jpg,240,240,glioma,52,112,115,154
tcia_pat393-79.jpg,240,240,glioma,44,75,124,141
tcia_pat393-90.jpg,240,240,glioma,42,72,141,142
tcia_pat402-68.jpg,240,240,glioma,132,66,197,111
tcia_pat402-65.jpg,240,240,glioma,132,68,197,108
tcia_pat408-71.jpg,240,240,glioma,118,68,151,89
tcia_pat410-72.jpg,240,240,glioma,50,62,189,147
tcia_pat410-87.jpg,240,240,glioma,46,59,168,162
tcia_pat410-88.jpg,240,240,glioma,46,59,167,163
tcia_pat413-74.jpg,240,240,glioma,144,78,187,170
tcia_pat413-71.jpg,240,240,glioma,142,78,193,163
tcia_pat413-77.jpg,240,240,glioma,144,78,193,168
tcia_pat413-80.jpg,240,240,glioma,144,78,196,166
tcia_pat428-82.jpg,240,240,glioma,89,138,133,178
tcia_pat428-68.jpg,240,240,glioma,93,145,126,175
tcia_pat428-87.jpg,240,240,glioma,89,137,134,178
tcia_pat442-73.jpg,240,240,glioma,92,54,152,98
tcia_pat442-75.jpg,240,240,glioma,92,54,151,96
tcia_pat442-78.jpg,240,240,glioma,94,55,149,93
tcia_pat442-63.jpg,240,240,glioma,95,53,156,99
tcia_pat449-88.jpg,240,240,glioma,121,57,168,98
tcia_pat451-83.jpg,240,240,glioma,89,69,149,153
tcia_pat462-79.jpg,240,240,glioma,87,70,175,117
tcia_pat466-102.jpg,240,240,glioma,101,116,153,148
tcia_pat466-103.jpg,240,240,glioma,100,116,153,148
tcia_pat470-66.jpg,240,240,glioma,143,156,176,185
tcia_pat483-65.jpg,240,240,glioma,60,60,175,121
tcia_pat483-83.jpg,240,240,glioma,50,68,171,116
tcia_pat490-72.jpg,240,240,glioma,71,105,122,156
tcia_pat490-84.jpg,240,240,glioma,58,106,128,165
tcia_pat493-80.jpg,240,240,glioma,128,62,197,114
2013_pat0001-hgg-73.jpg,240,240,glioma,87,63,167,110
2013_pat0001-hgg-70.jpg,240,240,glioma,85,62,166,109
2013_pat0002-hgg-72.jpg,240,240,glioma,149,128,189,152
2013_pat0002-hgg-76.jpg,240,240,glioma,148,121,191,155
2013_pat0002-hgg-78.jpg,240,240,glioma,149,121,192,156
2013_pat0002-hgg-82.jpg,240,240,glioma,147,122,192,159
2013_pat0003-hgg-76.jpg,240,240,glioma,118,63,200,139
2013_pat0003-hgg-75.jpg,240,240,glioma,120,62,201,139
2013_pat0004-hgg-81.jpg,240,240,glioma,86,125,150,180
2013_pat0005-hgg-72.jpg,240,240,glioma,142,54,196,102
2013_pat0005-hgg-69.jpg,240,240,glioma,139,59,199,101
2013_pat0006-hgg-77.jpg,240,240,glioma,66,102,138,170
2013_pat0006-hgg-70.jpg,240,240,glioma,67,104,132,161
2013_pat0006-hgg-84.jpg,240,240,glioma,56,98,140,176
2013_pat0007-hgg-80.jpg,240,240,glioma,130,83,165,140
2013_pat0007-hgg-81.jpg,240,240,glioma,129,80,166,141
2013_pat0007-hgg-85.jpg,240,240,glioma,124,83,169,141
2013_pat0008-hgg-73.jpg,240,240,glioma,103,53,209,113
2013_pat0008-hgg-72.jpg,240,240,glioma,103,54,209,114
2013_pat0008-hgg-71.jpg,240,240,glioma,104,55,209,113
2013_pat0009-hgg-74.jpg,240,240,glioma,51,66,146,132
2013_pat0009-hgg-67.jpg,240,240,glioma,54,71,142,133
2013_pat0010-hgg-81.jpg,240,240,glioma,154,135,186,169
2013_pat0011-hgg-81.jpg,240,240,glioma,87,116,135,158
2013_pat0011-hgg-84.jpg,240,240,glioma,83,112,142,160
2013_pat0011-hgg-86.jpg,240,240,glioma,79,110,143,162
2013_pat0011-hgg-90.jpg,240,240,glioma,75,108,152,164
2013_pat0012-hgg-103.jpg,240,240,glioma,93,141,127,173
2013_pat0013-hgg-105.jpg,240,240,glioma,128,78,156,106
2013_pat0013-hgg-106.jpg,240,240,glioma,127,78,156,106
2013_pat0014-hgg-80.jpg,240,240,glioma,53,109,121,177
2013_pat0014-hgg-81.jpg,240,240,glioma,53,109,121,176
2013_pat0015-hgg-75.jpg,240,240,glioma,43,82,127,171
2013_pat0015-hgg-68.jpg,240,240,glioma,48,89,129,164
2013_pat0024-hgg-75.jpg,240,240,glioma,92,54,169,116
2013_pat0024-hgg-72.jpg,240,240,glioma,92,54,168,116
2013_pat0025-hgg-72.jpg,240,240,glioma,78,117,151,172
2013_pat0025-hgg-81.jpg,240,240,glioma,73,116,146,174
2013_pat0026-hgg-69.jpg,240,240,glioma,68,131,184,186
2013_pat0026-hgg-84.jpg,240,240,glioma,51,127,158,178
2013_pat0027-hgg-68.jpg,240,240,glioma,79,116,196,191
2013_pat0027-hgg-67.jpg,240,240,glioma,80,116,195,191
2013_pat0027-hgg-85.jpg,240,240,glioma,75,118,180,187
tcia_pat105-hgg-75.jpg,240,240,glioma,137,68,204,127
tcia_pat105-hgg-72.jpg,240,240,glioma,137,66,205,130
tcia_pat111-hgg-72.jpg,240,240,glioma,87,56,161,97
tcia_pat111-hgg-71.jpg,240,240,glioma,89,56,161,96
tcia_pat111-hgg-67.jpg,240,240,glioma,92,56,163,99
tcia_pat113-hgg-75.jpg,240,240,glioma,75,73,122,130
tcia_pat118-hgg-91.jpg,240,240,glioma,110,60,202,123
tcia_pat120-hgg-69.jpg,240,240,glioma,109,61,153,104
tcia_pat120-hgg-64.jpg,240,240,glioma,100,58,154,107
tcia_pat121-hgg-85.jpg,240,240,glioma,97,62,163,112
tcia_pat124-hgg-71.jpg,240,240,glioma,74,101,132,163
tcia_pat124-hgg-68.jpg,240,240,glioma,72,101,130,159
tcia_pat124-hgg-64.jpg,240,240,glioma,71,102,127,154
tcia_pat135-hgg-75.jpg,240,240,glioma,141,77,187,112
tcia_pat135-hgg-74.jpg,240,240,glioma,141,77,185,110
tcia_pat135-hgg-71.jpg,240,240,glioma,142,79,180,101
tcia_pat135-hgg-80.jpg,240,240,glioma,138,76,194,117
tcia_pat135-hgg-83.jpg,240,240,glioma,136,74,197,117
tcia_pat138-hgg-77.jpg,240,240,glioma,77,128,152,171
tcia_pat138-hgg-76.jpg,240,240,glioma,77,127,152,172
tcia_pat147-hgg-69.jpg,240,240,glioma,103,126,199,180
tcia_pat147-hgg-77.jpg,240,240,glioma,104,124,195,179
tcia_pat149-hgg-65.jpg,240,240,glioma,93,122,165,173
tcia_pat150-hgg-82.jpg,240,240,glioma,125,135,172,181
tcia_pat151-hgg-90.jpg,240,240,glioma,127,119,195,167
tcia_pat157-hgg-77.jpg,240,240,glioma,145,110,204,165
tcia_pat162-hgg-73.jpg,240,240,glioma,143,117,192,155
tcia_pat162-hgg-78.jpg,240,240,glioma,139,114,196,159
tcia_pat162-hgg-69.jpg,240,240,glioma,146,119,190,153
tcia_pat165-hgg-79.jpg,240,240,glioma,92,125,168,177
tcia_pat165-hgg-80.jpg,240,240,glioma,92,124,167,176
tcia_pat167-hgg-79.jpg,240,240,glioma,117,126,191,185
tcia_pat167-hgg-82.jpg,240,240,glioma,118,127,193,184
tcia_pat167-hgg-84.jpg,240,240,glioma,119,128,193,183
tcia_pat170-hgg-80.jpg,240,240,glioma,42,112,205,181
tcia_pat170-hgg-73.jpg,240,240,glioma,43,108,205,183
tcia_pat170-hgg-70.jpg,240,240,glioma,46,106,205,183
tcia_pat170-hgg-87.jpg,240,240,glioma,42,119,202,180
tcia_pat170-hgg-88.jpg,240,240,glioma,42,118,202,180
tcia_pat171-hgg-76.jpg,240,240,glioma,67,61,178,121
tcia_pat171-hgg-71.jpg,240,240,glioma,66,54,183,120
tcia_pat171-hgg-85.jpg,240,240,glioma,67,61,177,114
tcia_pat173-hgg-75.jpg,240,240,glioma,96,57,187,127
tcia_pat173-hgg-69.jpg,240,240,glioma,94,55,187,129
tcia_pat178-hgg-79.jpg,240,240,glioma,95,57,147,93
tcia_pat179-hgg-77.jpg,240,240,glioma,99,128,169,180
tcia_pat179-hgg-73.jpg,240,240,glioma,97,131,169,180
tcia_pat179-hgg-71.jpg,240,240,glioma,96,132,171,181
tcia_pat179-hgg-79.jpg,240,240,glioma,100,127,170,180
tcia_pat179-hgg-81.jpg,240,240,glioma,104,124,171,179
tcia_pat179-hgg-82.jpg,240,240,glioma,107,126,171,179
tcia_pat180-hgg-80.jpg,240,240,glioma,63,82,132,134
tcia_pat180-hgg-81.jpg,240,240,glioma,63,82,160,135
tcia_pat180-hgg-82.jpg,240,240,glioma,63,81,133,135
tcia_pat180-hgg-70.jpg,240,240,glioma,77,89,125,129
tcia_pat183-hgg-74.jpg,240,240,glioma,89,113,153,169
tcia_pat183-hgg-78.jpg,240,240,glioma,94,126,144,163
tcia_pat183-hgg-71.jpg,240,240,glioma,89,112,157,169
tcia_pat183-hgg-66.jpg,240,240,glioma,87,111,161,170
tcia_pat184-hgg-73.jpg,240,240,glioma,87,124,165,178
tcia_pat186-hgg-80.jpg,240,240,glioma,77,81,121,124
tcia_pat186-hgg-74.jpg,240,240,glioma,82,87,119,127
tcia_pat192-hgg-78.jpg,240,240,glioma,87,138,131,164
tcia_pat198-hgg-70.jpg,240,240,glioma,80,120,185,179
tcia_pat198-hgg-76.jpg,240,240,glioma,67,118,188,180
tcia_pat198-hgg-68.jpg,240,240,glioma,82,120,184,174
tcia_pat198-hgg-66.jpg,240,240,glioma,83,119,183,169
tcia_pat198-hgg-64.jpg,240,240,glioma,85,119,183,167
tcia_pat199-hgg-74.jpg,240,240,glioma,42,66,119,133
tcia_pat199-hgg-77.jpg,240,240,glioma,42,65,120,134
tcia_pat199-hgg-71.jpg,240,240,glioma,43,68,117,132
tcia_pat199-hgg-70.jpg,240,240,glioma,43,77,117,132
tcia_pat199-hgg-81.jpg,240,240,glioma,41,65,121,137
tcia_pat200-hgg-71.jpg,240,240,glioma,80,56,186,101
tcia_pat200-hgg-76.jpg,240,240,glioma,77,57,187,105
tcia_pat200-hgg-67.jpg,240,240,glioma,83,57,188,103
tcia_pat200-hgg-79.jpg,240,240,glioma,75,58,189,104
tcia_pat200-hgg-83.jpg,240,240,glioma,74,60,189,106
tcia_pat201-hgg-64.jpg,240,240,glioma,83,138,127,173
tcia_pat201-hgg-63.jpg,240,240,glioma,88,139,125,172
tcia_pat203-hgg-78.jpg,240,240,glioma,57,79,145,171
tcia_pat203-hgg-74.jpg,240,240,glioma,57,80,147,172
tcia_pat203-hgg-84.jpg,240,240,glioma,58,78,146,172
tcia_pat205-hgg-80.jpg,240,240,glioma,100,52,186,113
tcia_pat208-hgg-74.jpg,240,240,glioma,146,142,178,169
tcia_pat217-hgg-76.jpg,240,240,glioma,134,55,209,117
tcia_pat218-hgg-75.jpg,240,240,glioma,87,137,142,180
tcia_pat218-hgg-84.jpg,240,240,glioma,78,130,144,179
tcia_pat222-hgg-93.jpg,240,240,glioma,124,135,173,169
tcia_pat230-hgg-63.jpg,240,240,glioma,53,67,195,128
tcia_pat230-hgg-74.jpg,240,240,glioma,49,67,190,124
tcia_pat230-hgg-77.jpg,240,240,glioma,48,66,188,119
tcia_pat230-hgg-79.jpg,240,240,glioma,55,65,186,118
tcia_pat231-hgg-85.jpg,240,240,glioma,71,124,140,173
tcia_pat234-hgg-73.jpg,240,240,glioma,128,59,180,106
tcia_pat234-hgg-67.jpg,240,240,glioma,136,61,176,105
